YEARID	PARENTSTANDARDIDENTIFIER	IDENTIFIER	NAME	DESCRIPTION	SUBJECTAREA	CONVERSIONSCALEID	GRADESCALEITEMDCID	ISASSIGNMENTALLOWED	ISACTIVE	DISPLAYPOSITION	ISCOMMENTINCLUDED	MAXCOMMENTLENGTH	PRIMARYCOURSES	WEIGHT	ISCALCBYLOWERSTANDARD
32	BBB4E.B	BBB4E.B.3	B.3 - Import and Export Considerations	demonstrate an understanding of the procedures to be followed and the factors to be considered in the import and export of goods and services.	Business Studies	22532	2473	1	1	223	1	4000	BBB4E1		1
32	BBB4E	BBB4E.C	Strand: C - CONDUCT INTERNATIONAL BUSINESS	CONDUCT INTERNATIONAL BUSINESS	Business Studies	22532	2173	1	1	230	1	4000	BBB4E1	1	1
32	BBB4E.C	BBB4E.C.1	C.1 - Ethical Issues	demonstrate an understanding of the way in which ethical considerations affect international business decisions;	Business Studies	22532	2473	1	1	231	1	4000	BBB4E1		1
32	BBB4E.C	BBB4E.C.2	C.2 - Culture and Customs	identify cultural differences between countries and describe how they affect international business practices;	Business Studies	22532	2473	1	1	232	1	4000	BBB4E1		1
32	BBB4E.C	BBB4E.C.3	C.3 - International Marketing	summarize the effects and challenges of marketing internationally;	Business Studies	22532	2473	1	1	233	1	4000	BBB4E1		1
32	BBB4E.C	BBB4E.C.4	C.4 - Effects of Technology	summarize the ways in which technology has affected international business.	Business Studies	22532	2473	1	1	234	1	4000	BBB4E1		1
32	BBB4E	BBB4E.D	Strand: D - INTERNATIONAL CAREERS AND SKILLS	INTERNATIONAL CAREERS AND SKILLS	Business Studies	22532	2173	1	1	240	1	4000	BBB4E1	1	1
32	BBB4E.D	BBB4E.D.1	D.1  - Career Opportunities	summarize a wide range of career opportunities available in international business;	Business Studies	22532	2473	1	1	241	1	4000	BBB4E1		1
32	BBB4E.D	BBB4E.D.2	D.2 - Effects of International Business onJobs in Canada	explain the effect of international business activity on jobs in Canada;	Business Studies	22532	2473	1	1	242	1	4000	BBB4E1		1
32	BBB4E.D	BBB4E.D.3	D.3 - Border Issues	describe the process involved in crossing international borders for international business purposes;	Business Studies	22532	2473	1	1	243	1	4000	BBB4E1		1
32	BBB4E.D	BBB4E.D.4	D.4 - Terminology and Communication Techniques	demonstrate an understanding of appropriate terminology and communication techniques related to international business.	Business Studies	22532	2473	1	1	244	1	4000	BBB4E1		1
32	S9-12	BBB4M	International Business Fundamentals	International Business Fundamentals	Business Studies	2205	1180	0	1	200	0	4000	BBB4M1		1
32	BBB4M	BBB4M.A	Strand: A - BUSINESS, TRADE, AND THE ECONOMY	BUSINESS, TRADE, AND THE ECONOMY	Business Studies	22532	2173	1	1	210	0	4000	BBB4M1	1	1
32	BBB4M.A	BBB4M.A.1	A.1 - Terminology, Concepts, and Business Communication Practices	demonstrate an understanding of terminology, concepts, and basic business communicationpractices related to international business;	Business Studies	22532	2473	1	1	211	0	4000	BBB4M1		1
32	BBB4M.A	BBB4M.A.2	A.2 - The Impact of International Business on Canada	analyse the impact of international business activity on Canadaís economy;	Business Studies	22532	2473	1	1	212	0	4000	BBB4M1		1
32	BBB4M.A	BBB4M.A.3	A.3 - International Interdependence	demonstrate an understanding of how international business and economic activitiesincrease the interdependence of nations.	Business Studies	22532	2473	1	1	213	0	4000	BBB4M1		1
32	BBB4M	BBB4M.B	Strand: B - THE GLOBAL ENVIRONMNET FOR BUSINESS	THE GLOBAL ENVIRONMNET FOR BUSINESS	Business Studies	22532	2173	1	1	220	0	4000	BBB4M1	1	1
32	BBB4M.B	BBB4M.B.1	B.1 - Effects of Globalization on Canadian Business	analyse ways in which Canadian businesses have been affected by globalization;	Business Studies	22532	2473	1	1	221	0	4000	BBB4M1		1
32	BBB4M.B	BBB4M.B.2	B.2 - Factors Influencing Participation in International Business	demonstrate an understanding of the factors that influence a countryís ability to participatein international business;	Business Studies	22532	2473	1	1	222	0	4000	BBB4M1		1
32	BBB4M.B	BBB4M.B.3	B.3 - Effects of Trends	assess the effects of current trends in global business activity and economic conditions.	Business Studies	22532	2473	1	1	223	0	4000	BBB4M1		1
32	BBB4M	BBB4M.C	Strand: C - FACTORS INFLUENCING SUCCESS IN INTERNATIONAL MARKETS	FACTORS INFLUENCING SUCCESS IN INTERNATIONAL MARKETS	Business Studies	22532	2173	1	1	230	0	4000	BBB4M1	1	1
32	BBB4M.C	BBB4M.C.1	C.1 - Cultural Factors	analyse the ways in which cultural factors influence international business methods andoperations;	Business Studies	22532	2473	1	1	231	0	4000	BBB4M1		1
32	BBB4M.C	BBB4M.C.2	C.2 - Political, Economic, and Geographic Factors	assess the ways in which political, economic, and geographic factors influence internationalbusiness methods and operations;	Business Studies	22532	2473	1	1	232	0	4000	BBB4M1		1
32	BBB4M.C	BBB4M.C.3	C.3 - Avioding Common Mistakes	identify and describe common mistakes made by businesses in international markets;	Business Studies	22532	2473	1	1	233	0	4000	BBB4M1		1
32	BBB4M.C	BBB4M.C.4	C.4 - Canada's International Competitiveness	evaluate the factors currently affecting the international competitiveness of Canadianbusinesses.	Business Studies	22532	2473	1	1	234	0	4000	BBB4M1		1
32	BBB4M	BBB4M.D	Strand: D - MARKETING CHALLENGES AND APPROACHES, AND DISTRIBUTIONS	MARKETING CHALLENGES AND APPROACHES, AND DISTRIBUTIONS	Business Studies	22532	2173	1	1	240	0	4000	BBB4M1	1	1
32	BBB4M.D	BBB4M.D.1	D.1 - Marketing Challenges	assess the challenges facing a business that wants to market a product internationally;	Business Studies	22532	2473	1	1	241	0	4000	BBB4M1		1
32	BBB4M.D	BBB4M.D.2	D.2 - Marketing Approaches	compare the approaches taken by various companies to market their products internationally;	Business Studies	22532	2473	1	1	242	0	4000	BBB4M1		1
32	BBB4M.D	BBB4M.D.3	D.3 - Distribution and Logistics	demonstrate an understanding of the logistics of, and challenges associated with, distributionto local, national, and international markets.	Business Studies	22532	2473	1	1	243	0	4000	BBB4M1		1
32	BBB4M	BBB4M.E	Strand: E - WORKING IN INTERNATIONAL MARKETS	WORKING IN INTERNATIONAL MARKETS	Business Studies	22532	2173	1	1	250	0	4000	BBB4M1	1	1
32	BBB4M.E	BBB4M.E.1	E.1 - Ethical Issues	analyse the ways in which ethical considerations affect international business decisions;	Business Studies	22532	2473	1	1	251	0	4000	BBB4M1		1
32	BBB4M.E	BBB4M.E.2	E.2 - Working Conditions in international Markets	assess the working environment in international markets;	Business Studies	22532	2473	1	1	252	0	4000	BBB4M1		1
32	BBB4M.E	BBB4M.E.3	E.3 - Border Issues	demonstrate an understanding of the process for crossing international borders as it relates tointernational business.	Business Studies	22532	2473	1	1	253	0	4000	BBB4M1		1
32	S9-12	BDI	Entrepreneurship: The Venture	Entrepreneurship: The Venture	Business Studies	2205	1180	0	1	200	0	4000	BDI3C1,BDI3C1I		1
32	BDI	BDI.A	Strand: A - ENTERPRISING PEOPLE AND ENTREPRENEURS	ENTERPRISING PEOPLE AND ENTREPRENEURS	Business Studies	22532	2173	1	1	210	0	4000	BDI3C1,BDI3C1I	1	1
32	BDI.A	BDI.A.1	A.1 - The Characteristics and Contributions of an Enterprising Person	analyse the characteristics and contributions of enterprising people;	Business Studies	22532	2473	1	1	211	0	4000	BDI3C1,BDI3C1I		1
32	BDI.A	BDI.A.2	A.2 - Characteristics and Contributions of an Entrepreneur	compare the characteristics and contributions of various entrepreneurs;	Business Studies	22532	2473	1	1	212	0	4000	BDI3C1,BDI3C1I		1
32	BDI.A	BDI.A.3	A.3 - Self-Assessment	assess their own entrepreneurial and enterprising potential.	Business Studies	22532	2473	1	1	213	0	4000	BDI3C1,BDI3C1I		1
32	BDI	BDI.B	Strand: B - IDEAS AND OPPORTUNITIES FOR NEW VENTURES	IDEAS AND OPPORTUNITIES FOR NEW VENTURES	Business Studies	22532	2173	1	1	220	0	4000	BDI3C1,BDI3C1I	1	1
32	BDI.B	BDI.B.1	B.1 - Invention and Innovation	explain the importance of invention and innovation to venture creation;	Business Studies	22532	2473	1	1	221	0	4000	BDI3C1,BDI3C1I		1
32	BDI.B	BDI.B.2	B.2 - Sources of Opportunities and Ideas	analyse various methods of generating ideas and identifying opportunities to satisfy needs and wants;	Business Studies	22532	2473	1	1	222	0	4000	BDI3C1,BDI3C1I		1
32	BDI.B	BDI.B.3	B.3 - Generating Ideas and Identifying Opportunities	generate realistic new ideas and identify possible opportunities for a school-based orstudent-run business;	Business Studies	22532	2473	1	1	223	0	4000	BDI3C1,BDI3C1I		1
32	BDI.B	BDI.B.4	B.4 - Evaluating an Idea or Opportunity for a Venture	conduct primary and secondary marketing research to evaluate the idea or opportunityfor their proposed venture.	Business Studies	22532	2473	1	1	224	0	4000	BDI3C1,BDI3C1I		1
32	BDI	BDI.C	Strand: C - THE BENEFITS OF A VENTURE PLAN	THE BENEFITS OF A VENTURE PLAN	Business Studies	22532	2173	1	1	230	0	4000	BDI3C1,BDI3C1I	1	1
32	BDI.C	BDI.C.1	C.1 - The Importance of Having a Venture Plan	assess the importance of having a venture plan;	Business Studies	22532	2473	1	1	231	0	4000	BDI3C1,BDI3C1I		1
32	BDI.C	BDI.C.2	C.2 - Components of a Venture Plan	analyse the structure and content of a venture plan;	Business Studies	22532	2473	1	1	232	0	4000	BDI3C1,BDI3C1I		1
32	BDI.C	BDI.C.3	C.3 - Evaluating and Revising a Venture Plan	explain how to evaluate and revise a venture plan.	Business Studies	22532	2473	1	1	233	0	4000	BDI3C1,BDI3C1I		1
32	BDI	BDI.D	Strand: D - DEVELOPING AND COMPLETING A VENTURE PLAN FOR THE PROPOSED BUSINESS	DEVELOPING AND COMPLETING A VENTURE PLAN FOR THE PROPOSED BUSINESS	Business Studies	22532	2173	1	1	240	0	4000	BDI3C1,BDI3C1I	1	1
32	BDI.D	BDI.D.1	D.1 - Resource Analysis	analyse the resources required to run their chosen venture;	Business Studies	22532	2473	1	1	241	0	4000	BDI3C1,BDI3C1I		1
32	BDI.D	BDI.D.2	D.2 - The Production Plan	complete the components of an effective production plan for their chosen venture;	Business Studies	22532	2473	1	1	242	0	4000	BDI3C1,BDI3C1I		1
32	BDI.D	BDI.D.3	D.3 - The Marketing Plan	complete the components of an effective marketing plan for their chosen venture;	Business Studies	22532	2473	1	1	243	0	4000	BDI3C1,BDI3C1I		1
32	BDI.D	BDI.D.4	D.4 - The Financial Plan	complete the components of an effective financial plan for their chosen venture;	Business Studies	22532	2473	1	1	244	0	4000	BDI3C1,BDI3C1I		1
32	BDI.D	BDI.D.5	D.5 - Completing the Venture Plan	produce, using appropriate software, a venture plan for their chosen venture.	Business Studies	22532	2473	1	1	245	0	4000	BDI3C1,BDI3C1I		1
32	S9-12	BDP	Entrepreneurship: The Enterprising Person	Entrepreneurship: The Enterprising Person	Business Studies	2205	1180	0	1	200	0	4000	BDP3O1		1
32	BDP	BDP.A	Strand: A - THE CHANGING NATURE OF THE WORKPLACE	THE CHANGING NATURE OF THE WORKPLACE	Business Studies	22532	2173	1	1	210	0	4000	BDP3O1	1	1
32	BDP.A	BDP.A.1	A.1 - Factors Affecting the Labour Market	describe the major factors affecting the labour market;	Business Studies	22532	2473	1	1	211	0	4000	BDP3O1		1
32	BDP.A	BDP.A.2	A.2 - Changes in the Workplace	analyse the changing nature of work and the workplace;	Business Studies	22532	2473	1	1	212	0	4000	BDP3O1		1
32	BDP.A	BDP.A.3	A.3 - The Enterprising Work Environment	analyse the characteristics of work environments that promote enterprising behaviour andidentify the factors that influence the creation of such an environment;	Business Studies	22532	2473	1	1	213	0	4000	BDP3O1		1
32	BDP.A	BDP.A.4	A.4 - Employability Skills	demonstrate an understanding of the range of employability skills and how these are affectedby the changing nature of work.	Business Studies	22532	2473	1	1	214	0	4000	BDP3O1		1
32	BDP	BDP.B	Strand: B -ENTREPRENEURSHIP AND THE ENTERPRISING EMPLOYEE	ENTREPRENEURSHIP AND THE ENTERPRISING EMPLOYEE	Business Studies	22532	2173	1	1	220	0	4000	BDP3O1	1	1
32	BDP.B	BDP.B.1	B.1 - Entrepreneurial Characteristics and Factors Affecting Successful Entrepreneurship	identify and describe the characteristics and contributions of an entrepreneur and thefactors affecting successful entrepreneurship;	Business Studies	22532	2473	1	1	221	0	4000	BDP3O1		1
32	BDP.B	BDP.B.2	B.2 - Attitudes and Attributes of Enterprising Employees	assess the attitudes and attributes possessed by an enterprising employee;	Business Studies	22532	2473	1	1	222	0	4000	BDP3O1		1
32	BDP.B	BDP.B.3	B.3 - Reactions toUncertainty and Risk	explain how enterprising employees react to situations of uncertainty and risk;	Business Studies	22532	2473	1	1	223	0	4000	BDP3O1		1
32	BDP.B	BDP.B.4	B.4 - The Contributions of Enterprising Employees	analyse the potential benefits of an employeeís enterprising attitudes and attributes toboth the employee and the employer.	Business Studies	22532	2473	1	1	224	0	4000	BDP3O1		1
32	BDP	BDP.C	Strand: C - ENTERPRISING SKILLS	ENTERPRISING SKILLS	Business Studies	22532	2173	1	1	230	0	4000	BDP3O1	1	1
32	BDP.C	BDP.C.1	C.1 - Assessing Skills	assess the skills of an enterprising employee;	Business Studies	22532	2473	1	1	231	0	4000	BDP3O1		1
32	BDP.C	BDP.C.2	C.2 - Assessing Personal Progress	assess the extent to which they have developed enterprising skills;	Business Studies	22532	2473	1	1	232	0	4000	BDP3O1		1
32	BDP.C	BDP.C.3	C.3 - Identifying Opportunities for Developing Enterprising Skills	analyse activities and experiences to identify those that develop enterprising skills inmanaging risks, using creative-thinking and problem-solving techniques, and sharing ideas.	Business Studies	22532	2473	1	1	233	0	4000	BDP3O1		1
32	BDP	BDP.D	Strand: D - THE ENTERPRISING EXPERIENCE: PLANNING AND ORGANIZINGAN EVENT	THE ENTERPRISING EXPERIENCE: PLANNING AND ORGANIZINGAN EVENT	Business Studies	22532	2173	1	1	240	0	4000	BDP3O1	1	1
32	BDP.D	BDP.D.2	D.2 - Resources Analysis for the Event	analyse the resources required to plan the event;	Business Studies	22532	2473	1	1	242	0	4000	BDP3O1		1
32	BDP.D	BDP.D.3	D.3 - The Advertising and Promotional Plan	create an appropriate advertising and promotional plan for the event;	Business Studies	22532	2473	1	1	243	0	4000	BDP3O1		1
32	BDP.D	BDP.D.4	D.4 - Organizing and Executing the Event	demonstrate enterprising skills by participating in the planning and execution of the event.	Business Studies	22532	2473	1	1	244	0	4000	BDP3O1		1
32	S9-12	BDV	Entrepreneurship: Venture Planning in an Electronic Age	Entrepreneurship: Venture Planning in an Electronic Age	Business Studies	2205	1180	0	1	200	0	4000	BDV4C1		1
32	BDV	BDV.A	Strand: A - E-COMMERCE AND VENTURE PLANNING	E-COMMERCE AND VENTURE PLANNING	Business Studies	22532	2173	1	1	210	0	4000	BDV4C1	1	1
32	BDV.A	BDV.A.1	A.1 - E-Commerce Challenges and Opportunities	analyse the challenges and opportunities of doing business on the Internet;	Business Studies	22532	2473	1	1	211	0	4000	BDV4C1		1
32	BDV.A	BDV.A.2	A.2 - The Impact of E-Commerce	evaluate the impact of e-commerce on small business;	Business Studies	22532	2473	1	1	212	0	4000	BDV4C1		1
32	BDV.A	BDV.A.3	A.3 - Evaluating Website Design	evaluate elements of website design for a small business.	Business Studies	22532	2473	1	1	213	0	4000	BDV4C1		1
32	BDV	BDV.B	Strand: B - THE VENTURE CONCEPT	THE VENTURE CONCEPT	Business Studies	22532	2173	1	1	220	0	4000	BDV4C1	1	1
32	BDV.B	BDV.B.1	B.1 - Start-up Challenges and Opportunities	analyse the challenges and opportunities of the start-up phase of a business life cycle;	Business Studies	22532	2473	1	1	221	0	4000	BDV4C1		1
32	BDV.B	BDV.B.2	B.2 - Identifying and Evaluating Entrepreneurial Opportunities	identify and evaluate entrepreneurial opportunities in their community in order to selectone well suited to their interests and capabilities;	Business Studies	22532	2473	1	1	222	0	4000	BDV4C1		1
32	BDV.B	BDV.B.3	B.3 - Generating , Selecting, and Assessing Ideas	generate ideas that match their selected entrepreneurial opportunity and assess the idea thatis most appropriate for a new venture;	Business Studies	22532	2473	1	1	223	0	4000	BDV4C1		1
32	BDV.B	BDV.B.4	B.4 - Types of Ventures	analyse the factors that would influence the form and type of their venture.	Business Studies	22532	2473	1	1	224	0	4000	BDV4C1		1
32	BDV	BDV.C	Strand: C -PREPARING FOR START-UP	PREPARING FOR START-UP	Business Studies	22532	2173	1	1	230	0	4000	BDV4C1	1	1
32	BDV.C	BDV.C.1	C.1 - Venture Plan Components	analyse the key components of a venture plan;	Business Studies	22532	2473	1	1	231	0	4000	BDV4C1		1
32	BDV.C	BDV.C.2	C.2 - Organizing Information	organize the information and sources of information needed for the successful start-up oftheir venture;	Business Studies	22532	2473	1	1	232	0	4000	BDV4C1		1
32	BDV.C	BDV.C.3	C.3 - Human and Physical Resources	determine the human and physical resources needed for their venture;	Business Studies	22532	2473	1	1	233	0	4000	BDV4C1		1
32	BDV.C	BDV.C.4	C.4 - Management Requirements for Their Venture	determine effective ways to manage their venture;	Business Studies	22532	2473	1	1	234	0	4000	BDV4C1		1
32	BDV.C	BDV.C.5	C.5 - Legal Requirements	determine the legal requirements of their venture;	Business Studies	22532	2473	1	1	235	0	4000	BDV4C1		1
32	BDV.C	BDV.C.6	C.6 - Financing	determine the financial requirements and sources of financing for their venture.	Business Studies	22532	2473	1	1	236	0	4000	BDV4C1		1
32	BDV	BDV.D	Strand: D - TARGETING CUSTOMERS	TARGETING CUSTOMERS	Business Studies	22532	2173	1	1	240	0	4000	BDV4C1	1	1
32	BDV.D	BDV.D.1	D.1 - Marketing Analysis	analyse the size and composition of the potential market for their venture;	Business Studies	22532	2473	1	1	241	0	4000	BDV4C1		1
